"filename", "language", "PHP", "Markdown", "JSON", "CSS", "JavaScript", "XML", "SCSS", "HTML", "YAML", "comment", "blank", "total"
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-hy.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-id.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 32
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-it.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-ja.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-ka.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-ko.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-lt.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-lv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-mg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-ms.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-nb.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-nl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 35
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-pl.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-pt.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-pt_br.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 39
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-ro.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-ru.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-sk.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 31
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-sl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 37
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-sr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-sr_latn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-sv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-tl.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-tr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 32
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-uk.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-vi.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-zh.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\language\phpmailer.lang-zh_cn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\src\Exception.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 41
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\src\OAuth.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 0, 0, 79, 15, 140
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\src\OAuthTokenProvider.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 45
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\src\PHPMailer.php", "PHP", 2827, 0, 0, 0, 0, 0, 0, 0, 0, 1865, 380, 5072
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\src\POP3.php", "PHP", 178, 0, 0, 0, 0, 0, 0, 0, 0, 233, 52, 463
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\PHPMailer\src\SMTP.php", "PHP", 718, 0, 0, 0, 0, 0, 0, 0, 0, 598, 141, 1457
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\accountVerify.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 30
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\db-connection.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 13
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\sendOtpCode.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 44
"c:\xampp\htdocs\soften2-jobseeker-system\verify-user\userSendOtp.php", "PHP", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 71
"Total", "-", 17213, 771, 311, 57786, 107904, 15619, 347, 283, 40, 42119, 35773, 278166
